url_length,payload_length,num_params,suspicious_token_count,script_tag_count,sql_keyword_count,sensitive_file_hits,js_event_count,entropy,uppercase_ratio,numeric_density,label
41.736559190657225,23.4284800937665,2.2465549285711868,0.0,0.0,0.0,0.0,0.0,2.5408828078010743,0.054495670662127016,0.13427528572466377,0
54.35770712014818,11.746159914463648,0.9322037107240746,0.0,0.0,0.0,0.0,0.0,2.0537842783404985,0.016930150082751796,0.05129143055485683,0
80.09401268129548,11.605176101583204,3.372237353142018,0.8420575317943387,0.0,0.0,0.0,0.9922872266118069,2.167845044464092,0.028301140157322286,0.07987172690052309,0
42.40281796943765,31.828348354256153,1.747126481677541,0.0,0.0,0.0,0.0,0.0,2.885125363343696,0.05740772723793699,0.12054336338154813,0
76.02462759267996,11.769816567908643,1.0732778435659485,0.0,0.0,0.0,0.0,0.0,1.973810301785479,0.021743765062304014,0.049312323283995534,0
85.6347843473526,12.795813344892702,2.5518926750472257,1.0026957704545643,0.0,0.0,0.0,1.144943605595136,1.9336124961772405,0.027691538584453883,0.08281894594402944,0
39.76815433678271,24.69868745022794,2.1988637605581935,0.0,0.0,0.0,0.0,0.0,2.402107622114788,0.05861401558924252,0.12898704677704348,0
65.12106232713218,10.846021650767348,0.8461249237382773,0.0,0.0,0.0,0.0,0.0,2.1216105076479836,0.023051965611481495,0.05232362521476343,0
94.575442833489,11.933451116858292,3.3916601892987672,0.8651909580931876,0.0,0.0,0.0,1.155254453192633,1.8232280524374176,0.029697102244222003,0.09344414496524973,0
39.92275811904182,28.144242645765143,2.0802565081831146,0.0,0.0,0.0,0.0,0.0,2.2243983634069693,0.04886188824689722,0.11800124745953254,0
67.58290526714538,10.748426711170024,0.9616368921148842,0.0,0.0,0.0,0.0,0.0,2.0849236180996997,0.01833018938291914,0.04834342891511659,0
96.25250001145488,9.931382618787996,2.8749040089261224,0.8959198545021667,0.0,0.0,0.0,0.8483640841205669,1.842722961469688,0.029120256823962125,0.08987991481844164,0
45.70394924217586,24.540954291328802,2.2378912329194716,0.0,0.0,0.0,0.0,0.0,2.773203768181184,0.05422313479087517,0.1131014471416337,0
74.6690364566535,11.243623605633516,1.0408527216777284,0.0,0.0,0.0,0.0,0.0,1.618077565006482,0.01678515358079667,0.04567924587920309,0
80.05989209206484,13.93183064120436,3.1396288961465406,0.9536192022650372,0.0,0.0,0.0,1.124370365203518,2.471748453325786,0.026895788639604224,0.076476987917162,0
38.169310508665305,32.55860919702056,1.879323568975809,0.0,0.0,0.0,0.0,0.0,2.6451423066125064,0.05033045723750177,0.1389635531457384,0
72.15622876267346,10.098953100038015,1.0727116934168943,0.0,0.0,0.0,0.0,0.0,1.563372689772462,0.01716999665336227,0.04807381605029223,0
80.6696053295972,13.531655021500072,2.6183245604826526,0.8963468161873828,0.0,0.0,0.0,0.9527828223406452,2.575069251649542,0.030122888010963474,0.10601466516085012,0
42.28952043043755,31.412751224705204,2.207036023405356,0.0,0.0,0.0,0.0,0.0,2.9711589830934497,0.04513487601049033,0.11090370448278751,0
56.45509612879033,10.983028471380003,0.9534389447958104,0.0,0.0,0.0,0.0,0.0,1.9655118793577582,0.017519519566801162,0.05616018098226674,0
85.86503309080283,10.488719871745104,3.2702959882316787,1.1698382520646822,0.0,0.0,0.0,0.9716783590715111,2.0851148199114857,0.02907596715241887,0.07885356977004652,0
46.6124700488636,31.053398221628825,1.6748345065949457,0.0,0.0,0.0,0.0,0.0,2.4117235772147723,0.04545058130068116,0.13833328037141315,0
68.52347884151744,10.906361670620335,1.146117765318807,0.0,0.0,0.0,0.0,0.0,2.120528597477189,0.01937189876665262,0.046100715414491,0
90.04649956608574,11.749450752753525,3.2048744692741584,1.0942443494837049,0.0,0.0,0.0,1.0890155994402102,1.826753784289624,0.03239633680265419,0.10555067589519318,0
34.49899232957108,28.991665484440805,2.3509942018792254,0.0,0.0,0.0,0.0,0.0,2.7321774429733447,0.04464483588531901,0.11537423810130669,0
59.2560558909995,10.398742580714373,1.056568886192445,0.0,0.0,0.0,0.0,0.0,1.6490307041048295,0.01667908516117257,0.052984397059731535,0
82.3378788407185,10.20965326713073,2.6608075493823757,0.9534860513952386,0.0,0.0,0.0,1.1227361205291693,2.198881656131092,0.025295941445925955,0.10467004252896533,0
36.98410520968462,23.010840644142345,2.299917052421116,0.0,0.0,0.0,0.0,0.0,2.176918668975144,0.05636182083417162,0.12325439064645986,0
69.81560148652429,9.141997535732953,1.1067919657388756,0.0,0.0,0.0,0.0,0.0,1.7858908505097444,0.02262449969019549,0.05620717024181064,0
83.26888624466693,10.562749137525515,3.3125507840453765,0.9153161948538043,0.0,0.0,0.0,1.1141776155773895,2.5916247853428,0.028465862749729405,0.07550746062201258,0
43.27089239367184,30.81927823774741,2.182866869048965,0.0,0.0,0.0,0.0,0.0,2.1418692356015465,0.04873136549686843,0.12833782102151922,0
54.81679353834053,9.259272732893288,1.0211547572435877,0.0,0.0,0.0,0.0,0.0,1.7722263597688965,0.02352568670698571,0.047249061983432636,0
95.13438434909335,13.6251188515838,2.736178286779797,0.9119127373478849,0.0,0.0,0.0,0.8746156107641693,2.460486604191887,0.028074685195048747,0.07926598443128492,0
46.976037489887275,25.38866982778846,1.9645391882178407,0.0,0.0,0.0,0.0,0.0,2.608926961091678,0.043880617047196355,0.13263810517637742,0
55.626800332106576,11.766297182180926,1.1037103992795512,0.0,0.0,0.0,0.0,0.0,1.5839504952517798,0.016962995762728028,0.04406986080531007,0
103.28236278676945,11.386563039818,3.1571820734659064,0.9180158708787484,0.0,0.0,0.0,1.0013162251062724,2.352091191554927,0.03325115529876032,0.09582235576364996,0
43.296847904538645,32.00402542279165,2.0888746897287653,0.0,0.0,0.0,0.0,0.0,2.8136369377075003,0.04727271045113101,0.128527909004925,0
74.87445661851623,9.070009066515183,0.9508504966773028,0.0,0.0,0.0,0.0,0.0,1.7990124469367752,0.01978208828916704,0.04137223044144442,0
86.92224209137274,10.378597318386726,2.582889463558727,1.0690582582715504,0.0,0.0,0.0,1.0353912696988177,2.403483535524868,0.025746415157626844,0.09806395697314672,0
48.132221164632796,23.9600551015341,1.6975948515508572,0.0,0.0,0.0,0.0,0.0,2.412832268031782,0.04284931354922061,0.1311653153418287,0
55.96423313766494,8.569881246354713,1.0158681348209475,0.0,0.0,0.0,0.0,0.0,1.7028223790624883,0.020552366069547898,0.04218556055239192,0
74.54357884173956,13.662094026131367,2.7818585807729916,1.1764416831591527,0.0,0.0,0.0,0.9079002465799509,2.5749211421356084,0.0252007478332262,0.0806092292700836,0
48.884538164245484,31.476966907414266,1.7210797910566422,0.0,0.0,0.0,0.0,0.0,2.5534407649793347,0.05218871727889792,0.10474825224770354,0
66.42376864976227,10.013752747181009,1.1423833342791507,0.0,0.0,0.0,0.0,0.0,1.6467777497500773,0.01649809922430287,0.05211509489125465,0
86.65942466566877,12.751581117253487,2.482086045846576,1.1339802829000571,0.0,0.0,0.0,1.1358896072409534,2.0889680380566293,0.025229664436307836,0.09756200794790232,0
37.136501106288435,28.751315712317876,1.9915684964255558,0.0,0.0,0.0,0.0,0.0,3.0374859740973306,0.052490582871077135,0.10273977993151953,0
59.651377174112504,9.830382219742239,1.0948946149453096,0.0,0.0,0.0,0.0,0.0,1.876700801665492,0.02336932439669424,0.058671212579310475,0
80.76401264052501,10.978874040501424,3.45569430672293,0.9350520391768756,0.0,0.0,0.0,0.9259095634301037,2.271095187179459,0.028329692084716255,0.09650144115509716,0
43.91964476523348,32.238057723163806,2.355778452601549,0.0,0.0,0.0,0.0,0.0,2.3579575512982562,0.050305733387647565,0.10287284738428587,0
